freq_1	freq_2	freq_3	freq_4	freq_5	freq_6	freq_7	freq_8	freq_9	freq_10	freq_11	freq_12	freq_13	freq_14	freq_15	freq_16	freq_17	freq_18	freq_19
websearch	1	1	1	1	1	0	1	0	2	1	0	0	0	1	0	1	0	0	0
website	0	0	0	0	1	0	0	0	4	0	0	0	1	0	1	0	1	0	0
wednesday	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
week	1	1	1	1	0	0	1	0	16	0	0	0	0	0	0	0	0	0	0
weeks	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
welcome	2	2	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
well	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0
were	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
wereviewthepagerank	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
weshouldworktowardauniversallinkedinfor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
what	1	1	1	1	1	0	1	4	2	0	1	2	1	2	1	1	3	0	0
whatever	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
when	2	2	2	2	0	0	2	2	2	0	0	0	0	0	0	0	4	0	0
whenever	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
whentimberners	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
where	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0
whether	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
which	0	0	0	0	0	0	0	2	1	1	1	0	1	2	1	1	4	0	0
whichgaugesthestatusofapage	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
whichmeasuresthesimilaritybetweenthepageand	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
while	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
whizbang	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
who	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
whole	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
whollynewformsofencyclopediaswillappear	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
why	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	3	0	0
wide	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0
widely	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
wildcard	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
will	3	3	3	3	1	0	3	4	8	4	0	2	0	2	0	1	3	0	0
willet	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
window	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
wingame	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
winner	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
with	3	3	3	3	2	0	3	6	7	7	2	1	1	11	1	1	6	5	0
within	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	1	0
without	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
won	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0
word	0	0	0	0	0	0	0	0	0	3	1	0	2	13	3	1	5	1	0
words	0	0	0	0	0	0	0	2	0	5	0	0	1	12	0	1	2	0	0
work	4	4	4	4	0	0	4	2	1	2	0	0	0	1	0	0	2	3	0
workers	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
working	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
works	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
world	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	1	0
would	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0
write	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	1	0	1	0
written	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	5	2	0
wrong	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
www	2	2	2	2	1	0	2	1	7	1	0	4	0	1	0	0	4	0	2
x	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0
xml	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
y	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
yahoo	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0
yates	1	1	1	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
year	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
years	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0
yes	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
you	2	2	2	2	0	1	2	22	21	0	4	1	3	0	3	2	0	0	0
your	4	4	4	4	0	0	4	7	7	0	3	0	3	0	3	3	0	0	0
yourself	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
yushi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
z	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
zalan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
zalán	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
zero	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0
zu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
